n,input,val
999, 0.354328, 0.937888
1000, 0.786874, 0.706058
1001, 0.084122, 0.996458
1002, 0.045698, 0.998957
1003, 0.580705, 0.836059
1004, 0.335573, 0.944222
1005, 0.092610, 0.995709
1006, 0.761142, 0.724042
1007, 0.177031, 0.984365
1008, 0.709071, 0.758981
1009, 0.882950, 0.634857
1010, 0.605660, 0.822141
1011, 0.605499, 0.822209
1012, 0.995439, 0.544141
1013, 0.243070, 0.970597
1014, 0.345968, 0.940756
1015, 0.858832, 0.653332
1016, 0.077954, 0.996958
1017, 0.405243, 0.919005
1018, 0.893827, 0.626425
1019, 0.153387, 0.988258
1020, 0.894047, 0.626236
1021, 0.534741, 0.860411
1022, 0.988896, 0.549609
1023, 0.317635, 0.949975
1024, 0.517704, 0.868963
1025, 0.843578, 0.664807
1026, 0.080587, 0.996751
1027, 0.457617, 0.897118
1028, 0.441333, 0.904193
1029, 0.814365, 0.686348
1030, 0.835682, 0.670670
1031, 0.531854, 0.861870
1032, 0.565310, 0.844432
1033, 0.037997, 0.999278
1034, 0.315301, 0.950693
1035, 0.263037, 0.965607
1036, 0.402349, 0.920132
1037, 0.284334, 0.959849
1038, 0.923492, 0.603034
1039, 0.386217, 0.926344
1040, 0.965772, 0.568780
1041, 0.683975, 0.775063
1042, 0.442689, 0.903594
1043, 0.622058, 0.812685
1044, 0.884831, 0.633439
1045, 0.301650, 0.954846
1046, 0.795849, 0.699675
1047, 0.161480, 0.986987
1048, 0.700366, 0.764595
1049, 0.605433, 0.822244
1050, 0.120454, 0.992751
1051, 0.564252, 0.844986
1052, 0.847383, 0.661932
1053, 0.562865, 0.845735
1054, 0.270837, 0.963549
1055, 0.628635, 0.808831
1056, 0.030663, 0.999528
1057, 0.624403, 0.811296
1058, 0.252380, 0.968324
1059, 0.966862, 0.567876
1060, 0.417643, 0.914051
1061, 0.157756, 0.987577
1062, 0.647415, 0.797640
1063, 0.339933, 0.942766
1064, 0.090056, 0.995947
1065, 0.235725, 0.972336
1066, 0.839029, 0.668174
1067, 0.566326, 0.843874
1068, 0.750350, 0.731439
1069, 0.383162, 0.927486
1070, 0.725760, 0.747987
1071, 0.530048, 0.862796
1072, 0.517634, 0.868992
1073, 0.841157, 0.666583
1074, 0.029760, 0.999556
1075, 0.288561, 0.958645
1076, 0.912711, 0.611616
1077, 0.789396, 0.704285
1078, 0.151222, 0.988585
1079, 0.148454, 0.989004
1080, 0.758858, 0.725636
1081, 0.238484, 0.971692
1082, 0.380956, 0.928304
1083, 0.234370, 0.972662
1084, 0.879055, 0.637860
1085, 0.890032, 0.629371
1086, 0.502759, 0.876260
1087, 0.862975, 0.650186
1088, 0.877800, 0.638848
1089, 0.398825, 0.921512
1090, 0.783534, 0.708411
1091, 0.593507, 0.828997
1092, 0.187620, 0.982449
1093, 0.091641, 0.995804
1094, 0.543724, 0.855774
1095, 0.375047, 0.930491
1096, 0.276285, 0.962079
1097, 0.745364, 0.734843
1098, 0.160397, 0.987162
1099, 0.614612, 0.816999
1100, 0.060391, 0.998178
1101, 0.536948, 0.859258
1102, 0.110909, 0.993852
1103, 0.304508, 0.953992
1104, 0.994915, 0.544599
1105, 0.027864, 0.999612
1106, 0.632964, 0.806280
1107, 0.665294, 0.786728
1108, 0.919701, 0.606046
1109, 0.069060, 0.997616
1110, 0.972660, 0.563095
1111, 0.954193, 0.578278
1112, 0.681318, 0.776758
1113, 0.710311, 0.758145
1114, 0.629008, 0.808618
1115, 0.231891, 0.973229
1116, 0.909722, 0.613979
1117, 0.773304, 0.715607
1118, 0.229111, 0.973869
1119, 0.872903, 0.642595
1120, 0.100540, 0.994947
1121, 0.145212, 0.989473
1122, 0.592355, 0.829640
1123, 0.722959, 0.749846
1124, 0.797744, 0.698327
1125, 0.354120, 0.937951
1126, 0.995785, 0.543836
1127, 0.640939, 0.801524
1128, 0.169913, 0.985600
1129, 0.607899, 0.820854
1130, 0.418707, 0.913607
1131, 0.601016, 0.824774
1132, 0.277137, 0.961850
1133, 0.703465, 0.762585
1134, 0.786730, 0.706143
1135, 0.186518, 0.982656
1136, 0.399218, 0.921371
1137, 0.706574, 0.760570
1138, 0.555518, 0.849623
1139, 0.993837, 0.545472
1140, 0.590162, 0.830865
1141, 0.557844, 0.848394
1142, 0.911231, 0.612772
1143, 0.043612, 0.999051
1144, 0.157178, 0.987674
1145, 0.224112, 0.974993
1146, 0.749165, 0.732270
1147, 0.443118, 0.903413
1148, 0.828052, 0.676305
1149, 0.133072, 0.991158
1150, 0.265026, 0.965080
1151, 0.698736, 0.765657
1152, 0.440124, 0.904686
1153, 0.767075, 0.719946
1154, 0.983120, 0.554443
1155, 0.059315, 0.998241
1156, 0.810481, 0.689137
1157, 0.413943, 0.915530
1158, 0.401897, 0.920322
1159, 0.758639, 0.725762
1160, 0.925880, 0.601135
1161, 0.571357, 0.841178
1162, 0.504702, 0.875319
1163, 0.322069, 0.948579
1164, 0.271188, 0.963451
1165, 0.508501, 0.873487
1166, 0.400613, 0.920822
1167, 0.329939, 0.946056
1168, 0.102880, 0.994712
1169, 0.481001, 0.886519
1170, 0.852621, 0.658031
1171, 0.099960, 0.995007
1172, 0.312017, 0.951713
1173, 0.574489, 0.839455
1174, 0.992446, 0.546646
1175, 0.196185, 0.980823
1176, 0.971336, 0.564206
1177, 0.647248, 0.797749
1178, 0.522825, 0.866415
1179, 0.633266, 0.806101
1180, 0.164256, 0.986539
1181, 0.450786, 0.900114
1182, 0.487104, 0.883680
1183, 0.020376, 0.999790
1184, 0.616720, 0.815767
1185, 0.159986, 0.987231
1186, 0.172331, 0.985183
1187, 0.887391, 0.631412
1188, 0.288206, 0.958748
1189, 0.651404, 0.795240
1190, 0.729592, 0.745430
1191, 0.475449, 0.889076
1192, 0.693230, 0.769176
1193, 0.963461, 0.570686
1194, 0.256195, 0.967357
1195, 0.406306, 0.918597
1196, 0.810569, 0.689094
1197, 0.854515, 0.656607
1198, 0.928851, 0.598742
1199, 0.384865, 0.926848
1200, 0.647624, 0.797529
1201, 0.401101, 0.920633
1202, 0.881797, 0.635752
1203, 0.762513, 0.723112
1204, 0.637071, 0.803853
1205, 0.642325, 0.800723
1206, 0.898251, 0.622995
1207, 0.222085, 0.975438
1208, 0.611239, 0.818933
1209, 0.965557, 0.568985
1210, 0.165018, 0.986412
1211, 0.443055, 0.903438
1212, 0.351856, 0.938732
1213, 0.833795, 0.672070
1214, 0.195133, 0.981024
1215, 0.580209, 0.836360
1216, 0.511207, 0.872145
1217, 0.660533, 0.789656
1218, 0.353910, 0.938014
1219, 0.122144, 0.992545
1220, 0.311477, 0.951880
1221, 0.200577, 0.979958
1222, 0.071508, 0.997444
1223, 0.936257, 0.592812
1224, 0.137254, 0.990589
1225, 0.115753, 0.993306
1226, 0.061512, 0.998109
1227, 0.122135, 0.992545
1228, 0.607789, 0.820923
1229, 0.120286, 0.992766
1230, 0.447902, 0.901363
1231, 0.417916, 0.913929
1232, 0.343737, 0.941499
1233, 0.453747, 0.898808
1234, 0.073663, 0.997285
1235, 0.327354, 0.946904
1236, 0.964914, 0.569485
1237, 0.275750, 0.962213
1238, 0.954963, 0.577632
1239, 0.536838, 0.859319
1240, 0.466250, 0.893251
1241, 0.987072, 0.551133
1242, 0.255904, 0.967433
1243, 0.978605, 0.558194
1244, 0.354593, 0.937780
1245, 0.821147, 0.681372
1246, 0.465099, 0.893775
1247, 0.386934, 0.926067
1248, 0.933537, 0.594971
1249, 0.077815, 0.996967
1250, 0.488075, 0.883223
1251, 0.665749, 0.786467
1252, 0.759243, 0.725343
1253, 0.432491, 0.907934
1254, 0.919634, 0.606099
1255, 0.444221, 0.902944
1256, 0.694208, 0.768552
1257, 0.687697, 0.772706
1258, 0.838214, 0.668810
1259, 0.132381, 0.991245
1260, 0.417604, 0.914074
1261, 0.696295, 0.767223
1262, 0.648346, 0.797085
1263, 0.312444, 0.951580
1264, 0.223785, 0.975060
1265, 0.844877, 0.663801
1266, 0.595153, 0.828072
1267, 0.265268, 0.965017
1268, 0.469992, 0.891575
1269, 0.619357, 0.814247
1270, 0.415974, 0.914718
1271, 0.859612, 0.652733
1272, 0.178677, 0.984076
1273, 0.767669, 0.719521
1274, 0.865503, 0.648234
1275, 0.009502, 0.999953
1276, 0.019364, 0.999810
1277, 0.283470, 0.960090
1278, 0.482164, 0.885982
1279, 0.586055, 0.833134
1280, 0.589267, 0.831342
1281, 0.756117, 0.727524
1282, 0.660746, 0.789545
1283, 0.887487, 0.631358
1284, 0.850066, 0.659914
1285, 0.275642, 0.962247
1286, 0.218401, 0.976237
1287, 0.451512, 0.899796
1288, 0.769340, 0.718374
1289, 0.924788, 0.602013
1290, 0.704145, 0.762152
1291, 0.795357, 0.700025
1292, 0.119612, 0.992854
1293, 0.254867, 0.967697
1294, 0.395685, 0.922736
1295, 0.978691, 0.558093
1296, 0.207595, 0.978523
1297, 0.801984, 0.695305
1298, 0.614370, 0.817141
1299, 0.542762, 0.856277
1300, 0.437895, 0.905647
1301, 0.400790, 0.920752
1302, 0.258847, 0.966690
1303, 0.188925, 0.982212
1304, 0.196075, 0.980834
1305, 0.791703, 0.702635
1306, 0.394770, 0.923094
1307, 0.897343, 0.623711
1308, 0.850044, 0.659960
1309, 0.299367, 0.955516
1310, 0.160676, 0.987114
1311, 0.708929, 0.759059
1312, 0.533632, 0.860969
1313, 0.115363, 0.993346
1314, 0.272424, 0.963121
1315, 0.086550, 0.996253
1316, 0.464906, 0.893857
1317, 0.537044, 0.859224
1318, 0.262951, 0.965622
1319, 0.284521, 0.959802
1320, 0.954203, 0.578278
1321, 0.320278, 0.949150
1322, 0.757490, 0.726558
1323, 0.594711, 0.828312
1324, 0.428811, 0.909462
1325, 0.558415, 0.848104
1326, 0.335449, 0.944263
1327, 0.405146, 0.919053
1328, 0.387969, 0.925674
1329, 0.498877, 0.878105
1330, 0.663304, 0.787971
1331, 0.594535, 0.828411
1332, 0.073426, 0.997302
1333, 0.500133, 0.877521
1334, 0.097332, 0.995267
1335, 0.848261, 0.661292
1336, 0.814656, 0.686125
1337, 0.251249, 0.968599
1338, 0.130735, 0.991464
1339, 0.234464, 0.972635
1340, 0.981063, 0.556118
1341, 0.170060, 0.985575
1342, 0.426625, 0.910378
1343, 0.588436, 0.831815
1344, 0.830241, 0.674686
1345, 0.864060, 0.649352
1346, 0.477635, 0.888092
1347, 0.592772, 0.829405
1348, 0.543504, 0.855900
1349, 0.103785, 0.994617
1350, 0.264770, 0.965145
1351, 0.621554, 0.812969
1352, 0.954461, 0.578030
1353, 0.335631, 0.944203
1354, 0.232116, 0.973187
1355, 0.012743, 0.999919
1356, 0.336183, 0.944022
1357, 0.763393, 0.722481
1358, 0.983459, 0.554136
1359, 0.033508, 0.999435
1360, 0.149342, 0.988867
1361, 0.327650, 0.946807
1362, 0.131809, 0.991327
1363, 0.356355, 0.937167
1364, 0.489462, 0.882588
1365, 0.030496, 0.999530
1366, 0.939658, 0.590057
1367, 0.782692, 0.709015
1368, 0.993878, 0.545417
1369, 0.828106, 0.676261
1370, 0.738049, 0.739788
1371, 0.780022, 0.710904
1372, 0.963569, 0.570587
1373, 0.763303, 0.722565
1374, 0.356292, 0.937188
1375, 0.555535, 0.849623
1376, 0.309209, 0.952573
1377, 0.577464, 0.837861
1378, 0.208080, 0.978422
1379, 0.705214, 0.761477
1380, 0.867884, 0.646420
1381, 0.371903, 0.931649
1382, 0.912728, 0.611568
1383, 0.004764, 0.999987
1384, 0.284628, 0.959765
1385, 0.770404, 0.717609
1386, 0.894093, 0.626236
1387, 0.644281, 0.799553
1388, 0.590418, 0.830697
1389, 0.081903, 0.996644
1390, 0.935450, 0.593449
1391, 0.140828, 0.990100
1392, 0.384318, 0.927056
1393, 0.115880, 0.993291
1394, 0.213298, 0.977335
1395, 0.236981, 0.972050
1396, 0.982137, 0.555254
1397, 0.166227, 0.986219
1398, 0.405335, 0.918983
1399, 0.426359, 0.910477
1400, 0.962535, 0.571438
1401, 0.193273, 0.981380
1402, 0.883886, 0.634149
1403, 0.637962, 0.803309
1404, 0.560999, 0.846710
1405, 0.156881, 0.987721
1406, 0.933262, 0.595217
1407, 0.607089, 0.821308
1408, 0.247298, 0.969579
1409, 0.581732, 0.835525
1410, 0.774815, 0.714543
1411, 0.963474, 0.570686
1412, 0.317993, 0.949862
1413, 0.466141, 0.893309
1414, 0.513449, 0.871069
1415, 0.681689, 0.776527
1416, 0.901418, 0.620509
1417, 0.057788, 0.998335
1418, 0.894894, 0.625618
1419, 0.580656, 0.836093
1420, 0.490819, 0.881957
1421, 0.317154, 0.950128
1422, 0.773608, 0.715395
1423, 0.863584, 0.649722
1424, 0.375758, 0.930223
1425, 0.010111, 0.999948
1426, 0.659772, 0.790146
1427, 0.077710, 0.996975
1428, 0.844332, 0.664216
1429, 0.046968, 0.998898
1430, 0.643559, 0.799953
1431, 0.349261, 0.939630
1432, 0.126882, 0.991957
1433, 0.999146, 0.541014
1434, 0.917745, 0.607600
1435, 0.728883, 0.745918
1436, 0.084873, 0.996399
1437, 0.081327, 0.996692
1438, 0.504252, 0.875525
1439, 0.061577, 0.998105
1440, 0.470332, 0.891412
1441, 0.082909, 0.996564
1442, 0.456822, 0.897468
1443, 0.291494, 0.957807
1444, 0.205951, 0.978860
1445, 0.780982, 0.710217
1446, 0.300764, 0.955116
1447, 0.835492, 0.670803
1448, 0.812621, 0.687590
1449, 0.197573, 0.980545
1450, 0.396370, 0.922456
1451, 0.075715, 0.997136
1452, 0.970459, 0.564908
1453, 0.193310, 0.981380
1454, 0.940944, 0.589020
1455, 0.199617, 0.980138
1456, 0.964826, 0.569534
1457, 0.619714, 0.814035
1458, 0.490851, 0.881928
1459, 0.068022, 0.997688
1460, 0.865969, 0.647910
1461, 0.927607, 0.599766
1462, 0.577156, 0.838029
1463, 0.530515, 0.862549
1464, 0.031573, 0.999499
1465, 0.450240, 0.900352
1466, 0.002322, 0.999994
1467, 0.465205, 0.893722
1468, 0.885587, 0.632827
1469, 0.940752, 0.589169
1470, 0.082626, 0.996587
1471, 0.795425, 0.699983
1472, 0.805943, 0.692447
1473, 0.227609, 0.974200
1474, 0.645495, 0.798816
1475, 0.348565, 0.939865
1476, 0.566907, 0.843578
1477, 0.090119, 0.995943
1478, 0.259884, 0.966422
1479, 0.776608, 0.713305
1480, 0.313645, 0.951207
1481, 0.223864, 0.975046
1482, 0.132246, 0.991270
1483, 0.238245, 0.971749
1484, 0.407599, 0.918064
1485, 0.554527, 0.850136
1486, 0.297782, 0.955980
1487, 0.775001, 0.714413
1488, 0.428134, 0.909741
1489, 0.638276, 0.803128
1490, 0.338640, 0.943213
1491, 0.255760, 0.967463
1492, 0.316067, 0.950468
1493, 0.335933, 0.944102
1494, 0.226881, 0.974366
1495, 0.493916, 0.880486
1496, 0.114431, 0.993454
1497, 0.598782, 0.826013
1498, 0.316226, 0.950415
1499, 0.146449, 0.989290
1500, 0.447006, 0.901756
1501, 0.220027, 0.975893
1502, 0.466807, 0.893005
1503, 0.478902, 0.887506
1504, 0.992366, 0.546700
1505, 0.280323, 0.960973
1506, 0.026645, 0.999643
1507, 0.967157, 0.567626
1508, 0.305942, 0.953568
1509, 0.938360, 0.591089
1510, 0.317766, 0.949937
1511, 0.932241, 0.596051
1512, 0.869100, 0.645533
1513, 0.040430, 0.999183
1514, 0.670435, 0.783552
1515, 0.977595, 0.559003
1516, 0.812410, 0.687769
1517, 0.412299, 0.916189
1518, 0.268008, 0.964293
1519, 0.364145, 0.934435
1520, 0.039865, 0.999205
1521, 0.532720, 0.861435
1522, 0.397342, 0.922103
1523, 0.710155, 0.758265
1524, 0.598017, 0.826459
1525, 0.341624, 0.942217
1526, 0.751729, 0.730521
1527, 0.680288, 0.777373
1528, 0.736293, 0.740980
1529, 0.322066, 0.948579
1530, 0.923920, 0.602695
1531, 0.948914, 0.582553
1532, 0.117591, 0.993093
1533, 0.865797, 0.648049
1534, 0.709133, 0.758939
1535, 0.306680, 0.953346
1536, 0.076822, 0.997046
1537, 0.350307, 0.939256
1538, 0.943751, 0.586761
1539, 0.852118, 0.658401
1540, 0.871977, 0.643295
1541, 0.246711, 0.969712
1542, 0.007038, 0.999971
1543, 0.483771, 0.885247
1544, 0.772055, 0.716460
1545, 0.142087, 0.989921
1546, 0.490133, 0.882274
1547, 0.661720, 0.788946
1548, 0.994986, 0.544497
1549, 0.474509, 0.889522
1550, 0.426065, 0.910603
1551, 0.102533, 0.994744
1552, 0.597484, 0.826768
1553, 0.013383, 0.999908
1554, 0.983635, 0.553982
1555, 0.565966, 0.844070
1556, 0.916007, 0.609006
1557, 0.131984, 0.991301
1558, 0.471795, 0.890745
1559, 0.319795, 0.949306
1560, 0.457408, 0.897200
1561, 0.499017, 0.878045
1562, 0.632878, 0.806316
1563, 0.491399, 0.881669
1564, 0.844826, 0.663849
1565, 0.758158, 0.726099
1566, 0.789114, 0.704456
1567, 0.544326, 0.855488
1568, 0.014672, 0.999893
1569, 0.099083, 0.995095
1570, 0.498285, 0.878395
1571, 0.760706, 0.724336
1572, 0.651106, 0.795427
1573, 0.028229, 0.999602
1574, 0.716669, 0.753991
1575, 0.265835, 0.964873
1576, 0.578794, 0.837130
1577, 0.176091, 0.984535
1578, 0.087221, 0.996194
1579, 0.929265, 0.598400
1580, 0.029640, 0.999559
1581, 0.193904, 0.981256
1582, 0.069057, 0.997616
1583, 0.032738, 0.999462
1584, 0.242371, 0.970775
1585, 0.871350, 0.643810
1586, 0.500961, 0.877109
1587, 0.096914, 0.995301
1588, 0.187027, 0.982566
1589, 0.931652, 0.596490
1590, 0.521057, 0.867294
1591, 0.706054, 0.760924
1592, 0.772114, 0.716418
1593, 0.213943, 0.977196
1594, 0.632566, 0.806494
1595, 0.816074, 0.685105
1596, 0.363662, 0.934608
1597, 0.669082, 0.784386
1598, 0.413352, 0.915774
1599, 0.788178, 0.705149
1600, 0.608339, 0.820610
1601, 0.607601, 0.821028
1602, 0.105059, 0.994484
1603, 0.177853, 0.984224
1604, 0.543278, 0.856026
1605, 0.828995, 0.675633
1606, 0.398458, 0.921655
1607, 0.054504, 0.998513
1608, 0.932172, 0.596099
1609, 0.483045, 0.885587
1610, 0.171151, 0.985390
1611, 0.829764, 0.675047
1612, 0.789459, 0.704243
1613, 0.527984, 0.863813
1614, 0.761687, 0.723660
1615, 0.075471, 0.997153
1616, 0.709476, 0.758702
1617, 0.392382, 0.924005
1618, 0.137972, 0.990499
1619, 0.636501, 0.804179
1620, 0.079348, 0.996849
1621, 0.895290, 0.625279
1622, 0.908330, 0.615039
1623, 0.162560, 0.986818
1624, 0.503727, 0.875790
1625, 0.876020, 0.640204
1626, 0.934439, 0.594282
1627, 0.231031, 0.973426
1628, 0.123696, 0.992358
1629, 0.133001, 0.991165
1630, 0.682784, 0.775837
1631, 0.162218, 0.986866
1632, 0.102671, 0.994731
1633, 0.080176, 0.996783
1634, 0.132633, 0.991215
1635, 0.045951, 0.998945
1636, 0.207703, 0.978510
1637, 0.975370, 0.560872
1638, 0.104259, 0.994568
1639, 0.635660, 0.804689
1640, 0.751880, 0.730397
1641, 0.692382, 0.769724
1642, 0.616059, 0.816154
1643, 0.948423, 0.582952
1644, 0.534063, 0.860753
1645, 0.506610, 0.874404
1646, 0.035089, 0.999385
1647, 0.718634, 0.752707
1648, 0.692791, 0.769451
1649, 0.929809, 0.597960
1650, 0.918478, 0.607020
1651, 0.584243, 0.834146
1652, 0.454871, 0.898326
1653, 0.944055, 0.586516
1654, 0.645496, 0.798816
1655, 0.130609, 0.991479
1656, 0.801852, 0.695392
1657, 0.953583, 0.578777
1658, 0.606807, 0.821482
1659, 0.818427, 0.683376
1660, 0.823780, 0.679446
1661, 0.434243, 0.907191
1662, 0.936253, 0.592812
1663, 0.751736, 0.730521
1664, 0.681189, 0.776834
1665, 0.310357, 0.952222
1666, 0.920959, 0.605075
1667, 0.403425, 0.919723
1668, 0.233894, 0.972762
1669, 0.925503, 0.601429
1670, 0.984738, 0.553068
1671, 0.058335, 0.998300
1672, 0.885169, 0.633157
1673, 0.133028, 0.991165
1674, 0.178503, 0.984106
1675, 0.404381, 0.919339
1676, 0.492518, 0.881153
1677, 0.357920, 0.936633
1678, 0.364002, 0.934479
1679, 0.668488, 0.784763
1680, 0.316187, 0.950432
1681, 0.341829, 0.942137
1682, 0.757376, 0.726648
1683, 0.905257, 0.617489
1684, 0.639225, 0.802546
1685, 0.608479, 0.820505
1686, 0.232972, 0.972987
1687, 0.696573, 0.767029
1688, 0.174503, 0.984813
1689, 0.582853, 0.834885
1690, 0.522966, 0.866352
1691, 0.519608, 0.868025
1692, 0.756755, 0.727064
1693, 0.445311, 0.902468
1694, 0.397762, 0.921937
1695, 0.399745, 0.921154
1696, 0.785380, 0.707117
1697, 0.831929, 0.673471
1698, 0.880515, 0.636741
1699, 0.831211, 0.673965
1700, 0.016688, 0.999858
1701, 0.989828, 0.548843
1702, 0.386287, 0.926321
1703, 0.241462, 0.970980
1704, 0.176827, 0.984406
1705, 0.255398, 0.967560
1706, 0.093788, 0.995606
1707, 0.593796, 0.828821
1708, 0.092332, 0.995740
1709, 0.347448, 0.940239
1710, 0.240078, 0.971318
1711, 0.408251, 0.917824
1712, 0.751917, 0.730397
1713, 0.871681, 0.643532
1714, 0.964124, 0.570135
1715, 0.451075, 0.899984
1716, 0.839956, 0.667495
1717, 0.782141, 0.709402
1718, 0.173233, 0.985035
1719, 0.515058, 0.870257
1720, 0.227714, 0.974187
1721, 0.621279, 0.813147
1722, 0.815650, 0.685414
1723, 0.565989, 0.844070
1724, 0.250953, 0.968674
1725, 0.329296, 0.946272
1726, 0.323152, 0.948231
1727, 0.568276, 0.842823
1728, 0.606928, 0.821413
1729, 0.426295, 0.910503
1730, 0.539322, 0.858069
1731, 0.401247, 0.920563
1732, 0.385102, 0.926757
1733, 0.402124, 0.920227
1734, 0.438614, 0.905334
1735, 0.616141, 0.816120
1736, 0.532418, 0.861588
1737, 0.446418, 0.901995
1738, 0.512487, 0.871519
1739, 0.281468, 0.960652
1740, 0.944417, 0.586217
1741, 0.639644, 0.802290
1742, 0.602472, 0.823943
1743, 0.060579, 0.998168
1744, 0.831778, 0.673561
1745, 0.672220, 0.782451
1746, 0.172449, 0.985169
1747, 0.099457, 0.995059
1748, 0.679670, 0.777793
1749, 0.882343, 0.635328
1750, 0.314080, 0.951074
1751, 0.473136, 0.890135
1752, 0.775511, 0.714071
1753, 0.776213, 0.713560
1754, 0.455454, 0.898057
1755, 0.631880, 0.806928
1756, 0.329145, 0.946317
1757, 0.149021, 0.988913
1758, 0.160271, 0.987181
1759, 0.292859, 0.957419
1760, 0.280533, 0.960906
1761, 0.155536, 0.987929
1762, 0.316319, 0.950389
1763, 0.365958, 0.933782
1764, 0.056368, 0.998411
1765, 0.189465, 0.982109
1766, 0.031352, 0.999509
1767, 0.749220, 0.732230
1768, 0.914053, 0.610553
1769, 0.554824, 0.850006
1770, 0.338359, 0.943295
1771, 0.127194, 0.991916
1772, 0.902950, 0.619315
